jump,run_fire,timestamp_ns,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal
0,0,121228462300,18,368973,126370,13941,13358,18056,11658,24591,4447,0
0,0,121338033800,34,368973,126370,13941,13358,18056,11658,24591,4447,0
0,0,121445788700,531,368973,126370,13941,13358,18056,11658,24591,4447,0
0,0,121555171700,-241,368973,126370,13941,13358,18056,11658,24591,4447,0
0,0,121664066700,-202,368973,126370,13941,13358,18056,11658,24591,4447,0
0,0,121772921600,156,140922,165101,126487,64895,7010,10678,15705,3162,0
0,0,121881384200,84,140922,165101,126487,64895,7010,10678,15705,3162,0
0,0,121991432600,81,140922,165101,126487,64895,7010,10678,15705,3162,0
0,0,122100627100,89,140922,165101,126487,64895,7010,10678,15705,3162,0
0,0,122208501200,37,140922,165101,126487,64895,7010,10678,15705,3162,0
1,0,122317582100,11,140922,165101,126487,64895,7010,10678,15705,3162,0
1,0,122419876900,-24,140922,165101,126487,64895,7010,10678,15705,3162,0
1,0,122529592000,50,140922,165101,126487,64895,7010,10678,15705,3162,0
1,0,122638019200,90,140922,165101,126487,64895,7010,10678,15705,3162,0
0,0,122746161100,49,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,122854478900,50,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,122963532700,25,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,123071854600,88,141265,41962,38994,33670,9743,6582,8273,4838,0
1,1,123182933900,17,141265,41962,38994,33670,9743,6582,8273,4838,0
1,1,123291513500,26,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,123401295500,2,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,123509341700,107,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,123618605600,65,141265,41962,38994,33670,9743,6582,8273,4838,0
0,1,123728640600,21,2007,23129,6737,39669,16279,14878,4921,2807,0
1,1,123833632800,39,2007,23129,6737,39669,16279,14878,4921,2807,0
1,1,123942455300,-23,2007,23129,6737,39669,16279,14878,4921,2807,0
0,1,124051891800,36,2007,23129,6737,39669,16279,14878,4921,2807,0
0,1,124160565800,29,2007,23129,6737,39669,16279,14878,4921,2807,0
0,1,124269022300,-12,2007,23129,6737,39669,16279,14878,4921,2807,0
0,0,124377264700,19,2007,23129,6737,39669,16279,14878,4921,2807,0
0,0,124486287900,74,2007,23129,6737,39669,16279,14878,4921,2807,0
0,0,124595841300,56,2007,23129,6737,39669,16279,14878,4921,2807,0
0,0,124706267700,24,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,124814977000,90,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,124925555600,117,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125034474400,-4,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125144030300,2,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125253423800,2,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125363931200,6,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125474315900,27,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125583205600,64,28295,16162,52585,44091,13137,8293,6800,4574,0
0,0,125693909300,-29,25590,31064,13032,85644,9405,11277,12655,3171,0
0,0,125807305700,64,25590,31064,13032,85644,9405,11277,12655,3171,0
0,0,125911839900,11,25590,31064,13032,85644,9405,11277,12655,3171,0
0,0,126019469600,72,25590,31064,13032,85644,9405,11277,12655,3171,0
0,0,126129653400,228,25590,31064,13032,85644,9405,11277,12655,3171,0
1,0,126239292700,-328,25590,31064,13032,85644,9405,11277,12655,3171,0
1,0,126348007600,-33,25590,31064,13032,85644,9405,11277,12655,3171,0
1,0,126457671500,176,25590,31064,13032,85644,9405,11277,12655,3171,0
1,0,126564831100,82,25590,31064,13032,85644,9405,11277,12655,3171,0
1,0,126675275900,23,25590,31064,13032,85644,9405,11277,12655,3171,0
0,0,126784750000,-12,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,126893682100,-4,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127003613100,41,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127113142900,58,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127222581500,65,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127332266300,65,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127445022300,36,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127553719800,35,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127664557100,27,387662,26262,28926,41381,29415,10069,5482,4841,0
0,0,127774408800,36,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,127884335400,55,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,127995075000,49,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128104844900,192,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128214488000,121,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128325381500,-246,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128431495100,99,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128543427200,195,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128653068000,27,9360,13700,17703,5012,10632,11547,5116,1698,0
0,0,128762515900,64,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,128873416700,83,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,128981617900,68,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129091541300,66,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129199773400,138,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129308318000,-311,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129418296400,-138,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129526950600,-1445,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129639488400,-149,368040,314538,33570,7085,19640,13016,11471,3273,0
0,0,129748529800,37,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,129857565200,1108,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,129965585600,795,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130075537900,-503,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130185243400,1259,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130295986000,400,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130408431900,144,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130516910100,88,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130626828600,10,612871,193031,32086,6427,12544,10424,3988,793,0
0,0,130736535400,-82,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,130846282700,16,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,130956136500,26,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131066499900,-378,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131176335900,37,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131285589800,43,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131396124500,88,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131505763300,-22,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131615950800,24,512173,182895,5666,16395,2721,6369,2311,4396,26
0,0,131724744300,55,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,131835864800,-35,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,131945396900,13,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132053585300,-76,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132162292500,-11,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132272590100,2,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132381564400,23,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132491588000,-1,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132599882800,3,756202,42906,10799,21536,4285,12141,4522,2436,0
0,0,132709596900,569,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,132820720600,-216,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,132929356000,-18,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133041275000,-50,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133150312200,98,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133260210900,588,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133370353000,-310,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133478927300,-120,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133590103100,-7,418858,45586,42405,13468,32256,9449,8639,3826,0
0,0,133698157700,-37,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,133808165500,203,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,133917075300,17,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134025685900,-88,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134133776000,-234,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134242347700,66,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134351839500,49,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134460401600,55,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134570243000,23,96338,128614,23828,11588,14322,2609,2762,1592,0
0,0,134678504400,60,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,134788816500,1,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,134899550200,-4,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135010259200,23,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135119713900,36,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135229250600,-18,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135339608100,23,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135450191000,42,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135559011800,55,1675376,89494,5050,26187,10398,10647,3794,1948,0
0,0,135668043700,35,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,135777999400,76,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,135888908200,23,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,135997397800,106,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,136107162700,51,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,136216947800,-12,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,136325346300,43,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,136436364100,3,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,136545187100,518,16157,17596,16753,15031,5669,14274,17229,2292,0
0,0,136655209200,-310,76893,205944,115508,119659,11588,11548,8651,3574,0
0,0,136762709500,-33,76893,205944,115508,119659,11588,11548,8651,3574,0
0,0,136872338000,98,76893,205944,115508,119659,11588,11548,8651,3574,0
0,0,136980249200,88,76893,205944,115508,119659,11588,11548,8651,3574,0
0,0,137090048800,75,76893,205944,115508,119659,11588,11548,8651,3574,0
0,0,137198959700,26,76893,205944,115508,119659,11588,11548,8651,3574,0
0,0,137308012700,26,76893,205944,115508,119659,11588,11548,8651,3574,0
1,0,137416450700,36,76893,205944,115508,119659,11588,11548,8651,3574,0
1,0,137525920400,51,76893,205944,115508,119659,11588,11548,8651,3574,0
1,0,137634870100,43,2420347,272780,10458,110046,19693,24433,7439,6778,0
0,0,137743391400,22,2420347,272780,10458,110046,19693,24433,7439,6778,0
0,0,137845266900,88,2420347,272780,10458,110046,19693,24433,7439,6778,0
0,1,137954820800,75,2420347,272780,10458,110046,19693,24433,7439,6778,0
0,1,138066155000,73,2420347,272780,10458,110046,19693,24433,7439,6778,0
0,1,138175098400,80,2420347,272780,10458,110046,19693,24433,7439,6778,0
0,1,138283500400,3,2420347,272780,10458,110046,19693,24433,7439,6778,0
1,1,138393378200,36,2420347,272780,10458,110046,19693,24433,7439,6778,0
1,1,138504230600,68,2420347,272780,10458,110046,19693,24433,7439,6778,0
1,1,138614712800,49,7640,24206,54733,24074,10611,18207,4305,1239,0
1,1,138724324000,-6,7640,24206,54733,24074,10611,18207,4305,1239,0
0,1,138835944500,4,7640,24206,54733,24074,10611,18207,4305,1239,0
0,1,138944788100,77,7640,24206,54733,24074,10611,18207,4305,1239,0
0,1,139054316600,-6,7640,24206,54733,24074,10611,18207,4305,1239,0
0,1,139164176900,91,7640,24206,54733,24074,10611,18207,4305,1239,0
0,0,139272463600,88,7640,24206,54733,24074,10611,18207,4305,1239,0
0,0,139382406600,19,7640,24206,54733,24074,10611,18207,4305,1239,0
0,0,139493153100,1,7640,24206,54733,24074,10611,18207,4305,1239,0
1,0,139604167500,71,19453,10761,26454,14567,22066,24924,9759,2002,0
1,0,139713902900,53,19453,10761,26454,14567,22066,24924,9759,2002,0
1,0,139823464300,-2,19453,10761,26454,14567,22066,24924,9759,2002,0
1,0,139932231200,-4,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140041248300,40,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140151841200,73,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140260612500,83,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140372551600,-18,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140481156800,68,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140591958000,84,19453,10761,26454,14567,22066,24924,9759,2002,0
0,0,140702476400,3,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,140812625000,28,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,140922723600,21,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,141032219400,19,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,141140881000,105,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,141250551500,48,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,141360275400,-12,56212,24174,133045,5355,8002,5197,4956,1138,0
0,0,141469025500,9,56212,24174,133045,5355,8002,5197,4956,1138,0
1,0,141576969700,-9,56212,24174,133045,5355,8002,5197,4956,1138,0
1,0,141686852100,70,4357,22368,10183,22162,16579,16224,5529,3096,0
1,0,141796721600,85,4357,22368,10183,22162,16579,16224,5529,3096,0
1,0,141905174300,5,4357,22368,10183,22162,16579,16224,5529,3096,0
0,0,142014537700,18,4357,22368,10183,22162,16579,16224,5529,3096,0
0,0,142123133200,107,4357,22368,10183,22162,16579,16224,5529,3096,0
0,0,142234051000,-26,4357,22368,10183,22162,16579,16224,5529,3096,0
0,0,142343368700,54,4357,22368,10183,22162,16579,16224,5529,3096,0
0,0,142454109400,-5,4357,22368,10183,22162,16579,16224,5529,3096,0
1,0,142564876900,38,4357,22368,10183,22162,16579,16224,5529,3096,0
1,0,142674102700,40,14674,45904,18196,4209,8173,6320,5597,2478,0
1,0,142785164100,-5,14674,45904,18196,4209,8173,6320,5597,2478,0
1,0,142895065700,24,14674,45904,18196,4209,8173,6320,5597,2478,0
1,0,143006049600,54,14674,45904,18196,4209,8173,6320,5597,2478,0
1,0,143116196400,27,14674,45904,18196,4209,8173,6320,5597,2478,0
1,0,143225532000,67,14674,45904,18196,4209,8173,6320,5597,2478,0
0,0,143337553500,50,14674,45904,18196,4209,8173,6320,5597,2478,0
0,0,143445657600,393,14674,45904,18196,4209,8173,6320,5597,2478,0
0,0,143556418500,-266,14674,45904,18196,4209,8173,6320,5597,2478,0
0,1,143666996600,-39,351247,262997,21910,28118,8341,8580,5550,1886,0
0,1,143775942800,87,351247,262997,21910,28118,8341,8580,5550,1886,0
0,1,143886173300,36,351247,262997,21910,28118,8341,8580,5550,1886,0
1,1,143997065800,-12,351247,262997,21910,28118,8341,8580,5550,1886,0
1,1,144105794100,-7,351247,262997,21910,28118,8341,8580,5550,1886,0
1,1,144213604600,27,351247,262997,21910,28118,8341,8580,5550,1886,0
1,1,144321944400,-20,351247,262997,21910,28118,8341,8580,5550,1886,0
0,1,144430502100,32,351247,262997,21910,28118,8341,8580,5550,1886,0
0,0,144539923400,100,351247,262997,21910,28118,8341,8580,5550,1886,0
0,0,144650620200,75,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,144759458000,80,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,144868500900,65,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,144977841700,16,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,145087339700,16,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,145196838000,40,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,145306633100,129,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,145418782600,98,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,145527903100,102,1059292,159922,35118,59369,31928,29553,8574,5063,0
0,0,145638663700,4,264309,68198,87062,37126,11429,8495,11990,6261,0
1,0,145747803800,32,264309,68198,87062,37126,11429,8495,11990,6261,0
1,0,145856307700,28,264309,68198,87062,37126,11429,8495,11990,6261,0
1,0,145966019100,33,264309,68198,87062,37126,11429,8495,11990,6261,0
1,0,146074284200,-69,264309,68198,87062,37126,11429,8495,11990,6261,0
1,0,146182922800,-98,264309,68198,87062,37126,11429,8495,11990,6261,0
0,0,146292869800,16,264309,68198,87062,37126,11429,8495,11990,6261,0
0,0,146402278700,86,264309,68198,87062,37126,11429,8495,11990,6261,0
0,0,146511375800,80,264309,68198,87062,37126,11429,8495,11990,6261,0
0,1,146619857000,64,203003,76821,16230,22945,4767,12041,8251,2899,0
0,1,146728392600,73,203003,76821,16230,22945,4767,12041,8251,2899,0
1,1,146836926000,1,203003,76821,16230,22945,4767,12041,8251,2899,0
0,1,146945132500,89,203003,76821,16230,22945,4767,12041,8251,2899,0
0,1,147056015500,20,203003,76821,16230,22945,4767,12041,8251,2899,0
0,0,147167374900,7,203003,76821,16230,22945,4767,12041,8251,2899,0
0,0,147277182300,45,203003,76821,16230,22945,4767,12041,8251,2899,0
0,0,147385759600,23,203003,76821,16230,22945,4767,12041,8251,2899,0
0,0,147494427700,36,203003,76821,16230,22945,4767,12041,8251,2899,0
0,0,147604024100,24,9733,38260,37909,22207,8544,17418,10485,5470,0
0,0,147714032200,58,9733,38260,37909,22207,8544,17418,10485,5470,0
0,0,147824238600,39,9733,38260,37909,22207,8544,17418,10485,5470,0
0,0,147936760000,60,9733,38260,37909,22207,8544,17418,10485,5470,0
0,1,148046839100,86,9733,38260,37909,22207,8544,17418,10485,5470,0
0,1,148154743100,40,9733,38260,37909,22207,8544,17418,10485,5470,0
0,1,148263740800,93,9733,38260,37909,22207,8544,17418,10485,5470,0
0,1,148373404100,49,9733,38260,37909,22207,8544,17418,10485,5470,0
1,1,148481754900,60,9733,38260,37909,22207,8544,17418,10485,5470,0
1,1,148590912500,34,20737,12779,26346,12796,6457,9266,2456,4838,0
1,1,148701347200,43,20737,12779,26346,12796,6457,9266,2456,4838,0
1,1,148810560100,44,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,148920342600,96,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,149030003500,4,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,149139095500,52,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,149250049700,-14,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,149360716900,11,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,149468433500,115,20737,12779,26346,12796,6457,9266,2456,4838,0
0,0,149581524900,40,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,149689921900,98,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,149801194800,518,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,149911321700,-373,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,150020686200,72,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,150128942600,19,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,150238966400,52,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,150346493000,28,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,150455707500,72,5948,8910,19427,23595,7009,11611,8398,3677,0
0,0,150566319100,-92,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,150675822000,-257,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,150786452000,394,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,150898477700,-260,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,151007595600,1,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,151117763600,150,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,151228389500,112,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,151338131300,448,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,151449062700,-43,517837,34197,4316,13408,18742,13755,5047,1162,0
0,0,151558065800,-50,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,151667777400,-162,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,151776960000,371,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,151886074500,148,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,151996409100,-88,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,152105383800,-137,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,152214715000,-25,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,152325353700,199,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,152435144200,-228,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,152545574000,21,1260788,248567,60012,22485,28414,16734,5702,6572,0
0,0,152653752600,178,642198,76570,3356,11479,5854,8601,3694,1704,0
0,0,152764499100,119,642198,76570,3356,11479,5854,8601,3694,1704,0
0,0,152873279800,233,642198,76570,3356,11479,5854,8601,3694,1704,0
0,0,152982541200,-28,642198,76570,3356,11479,5854,8601,3694,1704,0
0,0,153090598900,-1,642198,76570,3356,11479,5854,8601,3694,1704,0
0,0,153200743300,44,642198,76570,3356,11479,5854,8601,3694,1704,0
